x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-128.57833333333335,54.46861111111111,51037,TERRACE A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,542807000,-1283442000,PST,217.30,1068134,YXT,71951,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-15 09:00:00,2024-11-26 12:30:01,2013-01-15 09:00:00,2024-11-26 12:30:01,2013-01-17 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-66.86472222222223,52.922777777777775,51057,WABUSH A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,525522000,-665153000,AST,551.40,8504176,YWK,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-12 21:00:00,2024-11-26 12:30:01,2013-02-12 21:00:00,2024-11-26 12:30:01,2013-02-14 00:00:00,2014-09-17 00:00:00,,,Y,N,Y
-114.44027777777778,62.463055555555556,51058,YELLOWKNIFE A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,622747000,-1142625000,MST,205.70,2204101,YZF,71936,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-15 10:00:00,2024-11-26 12:30:01,2013-01-15 10:00:00,2024-11-26 12:30:01,2013-01-17 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-68.51694444444445,70.48583333333333,51077,CLYDE RIVER A,NU,NUNAVUT,NUNAVUT,CAN,702909000,-683101000,EST,26.50,2400804,YCY,71090,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 00:00:00,2024-11-26 12:30:01,2013-01-10 11:00:00,2024-11-26 12:30:01,2013-01-10 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-68.51694444444445,70.48583333333333,51078,CLYDE RIVER A,NU,NUNAVUT,NUNAVUT,CAN,702909000,-683101000,EST,26.50,2400803,YCY,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 11:00:00,2024-11-25 19:00:00,2013-01-10 11:00:00,2024-11-25 19:00:00,,,,,N,N,Y
-95.85027777777778,68.63555555555556,51079,GJOA HAVEN A,NU,NUNAVUT,NUNAVUT,CAN,683808000,-955101000,MST,46.90,2302337,YHK,71597,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 00:00:00,2024-11-26 12:30:01,2013-01-10 09:00:00,2024-11-26 12:30:01,2013-01-10 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-77.96888888888888,72.68944444444445,51080,POND INLET A,NU,NUNAVUT,NUNAVUT,CAN,724122000,-775808000,EST,61.60,2403206,YIO,71095,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 11:00:00,2024-11-26 12:30:01,2013-01-10 11:00:00,2024-11-26 12:30:01,2013-01-11 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-77.96888888888888,72.68944444444445,51081,POND INLET A,NU,NUNAVUT,NUNAVUT,CAN,724122000,-775808000,EST,61.60,2403205,YIO,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 11:00:00,2024-11-26 12:30:01,2013-01-10 11:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-95.85027777777778,68.63555555555556,51082,GJOA HAVEN A,NU,NUNAVUT,NUNAVUT,CAN,683808000,-955101000,MST,46.90,2302336,YHK,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-10 09:00:00,2024-11-26 12:30:01,2013-01-10 09:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-97.24,49.91,51097,WINNIPEG INTL A,MB,MANITOBA,MANITOBA,CAN,495436000,-971424000,CST,238.70,5023227,YWG,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-15 11:00:00,2024-11-26 12:30:01,2013-01-15 11:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-119.4002111111111,49.94075,51117,KELOWNA UBCO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495626700,-1192400760,PST,456.00,1123996,VKU,71644,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2012-12-13 11:00:00,2024-11-26 12:30:01,2012-12-13 11:00:00,2024-11-26 12:30:01,2013-12-16 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-94.36305555555556,49.788333333333334,51137,KENORA A,ON,ONTARIO,ONTARIO,CAN,494718000,-942147000,CST,409.70,6034076,YQK,71850,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-01-08 00:00:00,2024-11-26 12:30:01,2013-02-13 09:00:00,2024-11-26 12:30:01,2013-01-08 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-91.90805555555555,50.11416666666667,51138,SIOUX LOOKOUT A,ON,ONTARIO,ONTARIO,CAN,500651000,-915429000,CST,383.10,6037776,YXL,71842,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-13 09:00:00,2024-11-26 12:30:01,2013-02-13 09:00:00,2024-11-26 12:30:01,2013-02-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-61.778055555555554,47.425,51139,ILES DE LA MADELEINE A,QC,QUEBEC,QUÉBEC,CAN,472530000,-614641000,AST,10.70,7053250,YGR,71709,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-12 10:00:00,2024-11-26 12:30:01,2013-03-12 10:00:00,2024-11-26 12:30:01,2013-03-14 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-73.74083333333333,45.470555555555556,51157,MONTREAL INTL A,QC,QUEBEC,QUÉBEC,CAN,452814000,-734427000,EST,36.00,7025251,YUL,71627,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-13 10:00:00,2024-11-26 12:30:01,2013-02-13 10:00:00,2024-11-26 12:30:01,2013-02-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-65.7136111111111,66.145,51158,PANGNIRTUNG A,NU,NUNAVUT,NUNAVUT,CAN,660842000,-654249000,EST,24.10,2403051,YXP,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-05 10:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-64.03166666666667,67.54666666666667,51177,QIKIQTARJUAQ A,NU,NUNAVUT,NUNAVUT,CAN,673248000,-640154000,EST,4.90,2400576,YVM,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-05 10:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-65.7136111111111,66.145,51217,PANGNIRTUNG A,NU,NUNAVUT,NUNAVUT,CAN,660842000,-654249000,EST,24.00,2403054,YXP,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-05 10:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-64.03166666666667,67.54666666666667,51218,QIKIQTARJUAQ A,NU,NUNAVUT,NUNAVUT,CAN,673248000,-640154000,EST,5.50,2400577,YVM,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-07 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-87.93416666666667,52.19555555555556,51237,LANSDOWNE HOUSE A,ON,ONTARIO,ONTARIO,CAN,521144000,-875603000,EST,254.20,6014351,YLH,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-05 10:00:00,2024-11-26 12:30:01,2013-03-05 10:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-92.11472222222223,62.81055555555555,51277,RANKIN INLET A,NU,NUNAVUT,NUNAVUT,CAN,624838000,-920653000,CST,32.30,2303405,YRT,71083,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-12 08:00:00,2024-11-26 12:30:01,2013-03-12 08:00:00,2024-11-26 12:30:01,2013-03-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-64.47972222222222,48.77527777777778,51297,GASPE A,QC,QUEBEC,QUÉBEC,CAN,484631000,-642847000,EST,34.10,7052601,YGP,71188,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-12 09:00:00,2024-11-26 12:30:01,2013-03-12 09:00:00,2024-11-26 12:30:01,2013-03-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.27305555555556,49.95194444444444,51317,CAMPBELL RIVER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495707000,-1251623000,PST,108.80,1021267,YBL,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-06-11 06:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-123.87,49.05444444444444,51318,NANAIMO A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490316000,-1235212000,PST,28.00,1025369,YCD,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-05-16 11:00:00,2024-11-26 12:30:01,2013-05-16 11:00:00,2024-11-26 12:30:01,2016-06-02 00:00:00,2022-04-30 00:00:00,,,Y,N,Y
-127.36666666666666,50.68055555555556,51319,PORT HARDY A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504050000,-1272200000,PST,21.60,1026271,YZT,71109,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-04-13 00:00:00,2024-11-26 12:30:01,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-04-13 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.42583333333333,48.647222222222226,51337,VICTORIA INTL A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,483850000,-1232533000,PST,19.50,1018621,YYJ,71799,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-05-16 00:00:00,2024-11-26 12:30:01,2013-07-09 06:00:00,2024-11-26 12:30:01,2013-05-16 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.1872361111111,49.1825,51357,VANCOUVER SEA ISLAND CCG,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491057000,-1231114050,PST,2.10,1108380,VVR,71608,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2013-03-20 06:00:00,2024-11-26 12:30:01,2013-03-20 06:00:00,2024-11-26 12:30:01,2013-04-25 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-135.00555555555556,68.22333333333333,51397,AKLAVIK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,681324000,-1350020000,MST,6.40,2200101,YKD,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-03-04 10:00:00,2024-11-24 13:00:00,2014-03-04 10:00:00,2024-11-24 13:00:00,,,,,N,N,Y
-96.07777777777778,64.29888888888888,51417,BAKER LAKE A,NU,NUNAVUT,NUNAVUT,CAN,641756000,-960440000,CST,18.60,2300503,YBK,71926,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-11-12 00:00:00,2024-11-26 12:30:01,2013-11-12 10:00:00,2024-11-26 12:30:01,2013-11-12 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-65.7388888888889,47.62972222222222,51418,BATHURST A,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,473747000,-654420000,AST,58.80,8100505,ZBF,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-08-07 00:00:00,2018-10-29 00:00:00,2013-09-10 12:00:00,2018-08-14 14:00:00,2013-08-07 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-126.59583333333333,52.3875,51419,BELLA COOLA A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522315000,-1263545000,PST,35.70,1060845,YBD,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-08-15 11:00:00,2024-11-26 12:30:01,2013-08-15 11:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-139.1302777777778,64.04222222222222,51421,DAWSON CITY A,YT,YUKON TERRITORY,YUKON,CAN,640232000,-1390749000,PST,370.30,2100401,YDA,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 06:00:00,2024-11-26 12:30:01,2013-10-08 06:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-118.88472222222222,55.18,51422,GRANDE PRAIRIE A,AB,ALBERTA,ALBERTA,CAN,551048000,-1185305000,MST,669.00,3072921,YQU,71940,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-09-10 09:00:00,2024-11-26 12:30:01,2013-09-10 09:00:00,2024-11-26 12:30:01,2013-09-12 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-120.4486111111111,50.7025,51423,KAMLOOPS A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504209000,-1202655000,PST,345.30,1163781,YKA,71887,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-06-13 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-69.87722222222222,62.848055555555554,51424,KIMMIRUT A,NU,NUNAVUT,NUNAVUT,CAN,625053000,-695238000,EST,51.50,2402671,YLC,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-02-12 14:00:00,2024-11-26 12:30:01,2015-02-12 14:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-105.26694444444445,55.15138888888889,51425,LA RONGE A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,550905000,-1051601000,CST,379.20,4064155,YVC,71922,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 08:00:00,2024-11-26 12:30:01,2013-10-08 08:00:00,2024-11-26 12:30:01,2013-10-10 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-135.86833333333334,63.61638888888889,51426,MAYO A,YT,YUKON TERRITORY,YUKON,CAN,633659000,-1355206000,PST,503.80,2100701,YMA,71965,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-11-12 09:00:00,2024-11-26 12:30:01,2013-11-12 09:00:00,2024-11-26 12:30:01,2013-11-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-139.84,67.57,51437,OLD CROW A,YT,YUKON TERRITORY,YUKON,CAN,673412000,-1395024000,PST,250.20,2100801,YOC,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 06:00:00,2024-11-26 12:00:00,2013-10-08 06:00:00,2024-11-26 12:00:00,,,,,N,N,Y
-124.50027777777778,49.83416666666667,51438,POWELL RIVER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495003000,-1243001000,PST,129.50,1046395,YPW,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 07:00:00,2024-11-26 12:30:01,2013-12-09 07:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-120.5125,49.467777777777776,51439,PRINCETON A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492804000,-1203045000,PST,701.60,1126511,YDC,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-08-15 11:00:00,2024-11-26 12:30:01,2013-08-15 11:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-113.89444444444445,52.18222222222222,51440,RED DEER REGIONAL A,AB,ALBERTA,ALBERTA,CAN,521056000,-1135340000,MST,904.60,3025481,YQF,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-29 10:00:00,2021-12-02 01:00:00,2014-04-29 10:00:00,2021-12-02 01:00:00,2014-05-01 00:00:00,2021-12-02 00:00:00,,,Y,N,Y
-104.6661111111111,50.43222222222222,51441,REGINA INTL A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502556000,-1043958000,CST,577.60,4016566,YQR,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 08:00:00,2024-11-26 12:30:01,2013-10-08 08:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.18388888888889,49.194722222222225,51442,VANCOUVER INTL A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491141000,-1231102000,PST,4.30,1108395,YVR,71892,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-06-11 06:00:00,2024-11-26 12:30:01,2013-06-13 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-92.59805555555556,62.24,51443,WHALE COVE A,NU,NUNAVUT,NUNAVUT,CAN,621424000,-923553000,CST,12.20,2303987,YXN,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 08:00:00,2024-11-26 12:30:01,2013-10-08 08:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-115.78666666666666,54.14388888888889,51444,WHITECOURT A,AB,ALBERTA,ALBERTA,CAN,540838000,-1154712000,MST,782.40,3067373,YZU,71930,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-05-27 07:00:00,2024-11-26 12:30:01,2014-05-27 07:00:00,2024-11-26 12:30:01,2014-05-29 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-71.39333333333333,46.791111111111114,51457,QUEBEC INTL A,QC,QUEBEC,QUÉBEC,CAN,464728000,-712336000,EST,74.40,7016293,YQB,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-10-08 09:00:00,2024-11-26 12:30:01,2013-10-08 09:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-117.6325,49.29611111111111,51458,CASTLEGAR A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491746000,-1173757000,PST,495.60,1141456,YCG,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-05-16 11:00:00,2024-11-26 12:30:01,2013-05-16 11:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-79.63055555555556,43.67666666666667,51459,TORONTO INTL A,ON,ONTARIO,ONTARIO,CAN,434036000,-793750000,EST,173.40,6158731,YYZ,71624,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-06-11 09:00:00,2024-11-26 12:30:01,2013-06-11 09:00:00,2024-11-26 12:30:01,2013-06-13 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-133.48305555555555,68.30388888888889,51477,INUVIK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,681814000,-1332859000,MST,67.70,2202571,YEV,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-07-09 07:00:00,2024-11-26 12:30:01,2013-07-09 07:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.13780222222222,55.30528916666667,51517,MACKENZIE AIRPORT AUTO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,551819041,-1230816088,PST,694.00,1184793,VZY,71944,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2013-05-15 00:00:00,2024-11-26 12:30:01,2013-05-15 11:00:00,2024-11-26 12:30:01,2013-05-15 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-121.68472222222222,51.26638888888889,51558,CLINTON A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511559000,-1214105000,PST,1126.20,1161662,YIN,71717,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-08-20 09:00:00,2024-11-26 12:30:01,2013-08-20 09:00:00,2024-11-26 12:30:01,2013-08-22 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-121.58194444444445,50.224444444444444,51598,LYTTON A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501328000,-1213455000,PST,224.90,1114738,WLY,71812,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-08-20 09:00:00,2024-11-26 12:30:01,2013-08-20 09:00:00,2024-11-26 12:30:01,2013-08-22 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-127.18944444444445,54.82416666666666,51658,SMITHERS AIRPORT AUTO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,544927000,-1271122000,PST,517.60,1077501,VYD,71268,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2013-08-19 00:00:00,2024-11-26 12:30:01,2013-08-19 08:00:00,2024-11-26 12:30:01,2013-08-19 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-72.68055555555556,46.35166666666667,51698,TROIS RIVIERES A,QC,QUEBEC,QUÉBEC,CAN,462106000,-724050000,EST,60.70,7018561,YRQ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 10:00:00,2024-11-26 12:30:01,2013-12-09 10:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-139.01666666666668,61.36666666666667,51718,BURWASH AIRPORT AUTO,YT,YUKON TERRITORY,YUKON,CAN,612200000,-1390100000,PST,807.00,2100184,VBR,71195,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2013-09-09 00:00:00,2024-11-26 12:30:01,2013-09-09 08:00:00,2024-11-26 12:30:01,2013-09-09 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-109.18055555555556,51.515277777777776,51739,KINDERSLEY A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,513055000,-1091050000,CST,693.70,4043901,YKY,71129,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-11-12 10:00:00,2024-11-26 12:30:01,2013-11-12 10:00:00,2024-11-26 12:30:01,2013-11-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-115.78904888888889,49.61761888888889,51818,CRANBROOK AIRPORT AUTO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,493703428,-1154720576,MST,926.70,1152106,VXC,71660,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2013-11-13 00:00:00,2024-11-26 12:30:01,2013-11-13 16:00:00,2024-11-26 12:30:01,2013-11-13 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-105.67305555555555,53.214444444444446,51878,PRINCE ALBERT A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,531252000,-1054023000,CST,428.20,4056241,YPA,71869,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-03-09 00:00:00,2024-11-26 12:30:01,2013-11-12 10:00:00,2024-11-26 12:30:01,2013-03-09 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-134.85972222222222,67.40694444444445,51882,FORT MCPHERSON A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,672425000,-1345135000,MST,35.40,2201599,ZFM,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-03-04 08:00:00,2024-11-26 12:30:01,2014-03-04 08:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-133.37333333333333,62.206944444444446,51887,FARO A,YT,YUKON TERRITORY,YUKON,CAN,621225000,-1332224000,PST,716.30,2100519,ZFA,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-11-12 08:00:00,2024-11-26 12:30:01,2013-11-12 08:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-55.84777777777778,52.30277777777778,51918,MARY'S HARBOUR A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,521810000,-555052000,NST,10.60,8502592,YMH,71339,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 11:30:00,2024-11-26 12:30:01,2013-12-09 11:30:00,2024-11-26 12:30:01,2013-12-11 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-55.84777777777778,52.30277777777778,51999,MARY'S HARBOUR A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,521810000,-555052000,NST,10.70,8502590,YMH,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 11:30:00,2015-03-04 16:30:00,2013-12-09 11:30:00,2015-03-04 16:30:00,,,,,N,N,Y
-108.05028388888888,54.125277777777775,52000,MEADOW LAKE A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,540731000,-1080301022,CST,480.70,4065057,YLJ,71125,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 09:00:00,2024-11-26 12:30:01,2013-12-09 09:00:00,2024-11-26 12:30:01,2013-12-12 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-124.50027777777778,49.83416666666667,52018,POWELL RIVER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495003000,-1243001000,PST,129.50,1046396,YPW,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-12-09 07:00:00,2024-11-26 12:30:01,2013-12-09 07:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
